pff_PLAYID,pff_GAMEID,pff_GAMEDATE,pff_GAMESEASON,pff_WEEK,pff_GSISGAMEKEY,pff_GSISPLAYID,pff_QUARTER,pff_DOWN,pff_CLOCK,pff_BLITZDOG,pff_CATCHABLE,pff_DEEPPASS,pff_DEFSCORE,pff_DRAW,pff_DRIVE,pff_DRIVEPLAY,pff_GAINLOSS,pff_GARBAGETIME,pff_FIRST_DOWN_GAINED,pff_GETOFFTIME,pff_KICKYARDS,pff_NOHUDDLE,pff_NOPLAY,pff_OFFFORMATIONUNBALANCED,pff_OFFSCORE,pff_OPTION,pff_PENALTYYARDS,pff_PLAYACTION,pff_PREVIOUSPFFPLAYID,pff_NEXTPFFPLAYID,pff_RETURNYARDS,pff_SCORE,pff_SCREEN,pff_SNAPTIME,pff_SORTORDER,pff_STUNT,pff_TIMETOPRESSURE,pff_TIMETOTHROW,pff_TRICKLOOK,pff_TRICKPLAY,pff_YARDSAFTERCATCH,pff_YARDSAFTERCONTACT,pff_2MINUTE,pff_3MINUTE,pff_BALLCARRIER,pff_BOXPLAYERS,pff_BUNCHED,pff_CENTERPASSBLOCKDIRECTION,pff_CHECKROUTE,pff_CHIPROUTE,pff_DBDEPTH,pff_DEFFRONT,pff_DEFPERSONNEL,pff_DEFPLAYERS,pff_DEFPLAYERSRATINGS,pff_DEFSUBSTITUTIONS,pff_DEFSUCCESS,pff_DEFTEAM,pff_DISTANCE,pff_DLDROP,pff_DLTECHNIQUES,pff_DOUBLETEAM,pff_DRIVEENDEVENT,pff_DRIVEENDFIELDPOSITION,pff_DRIVEENDPLAYNUMBER,pff_DRIVESTARTEVENT,pff_DRIVESTARTFIELDPOSITION,pff_DROPBACKDEPTH,pff_DROPBACKTYPE,pff_FIELDPOSITION,pff_FIRSTCONTACT,pff_FORCEDFUMBLE,pff_FUMBLE,pff_FUMBLERECOVERY,pff_GAINLOSSNET,pff_GUNNERS,pff_HANGTIME,pff_HASH,pff_HASHDEF,pff_HIT,pff_HURRY,pff_INCOMPLETIONTYPE,pff_INJURED,pff_INTERCEPTION,pff_KEYPLAYERS,pff_KICKCONTACT,pff_KICKDEPTH,pff_KICKDIRACTUAL,pff_KICKDIRINTENDED,pff_KICKER,pff_KICKRESULT,pff_KICKTYPE,pff_KICKWIDTH,pff_KICKZONE,pff_LBDEPTH,pff_MISSEDTACKLE,pff_MOFOCPLAYED,pff_MOFOCSHOWN,pff_NEGATIVEPFFGRADE,pff_OFFFORMATION,pff_OFFFORMATIONGROUP,pff_OFFODDITIES,pff_OFFPERSONNEL,pff_OFFPERSONNELBASIC,pff_OFFPERSONNELSKILL,pff_OFFPLAYERS,pff_OFFPLAYERSRATINGS,pff_OFFSUBSTITUTIONS,pff_OFFSUCCESS,pff_OFFTEAM,pff_ONLOS,pff_OPERATIONTIME,pff_PASSBLOCKING,pff_PASSBREAKUP,pff_PASSCOVERAGE,pff_PASSCOVERAGE1,pff_PASSCOVERAGE2,pff_PASSCOVERAGEPLAYERS,pff_PASSDEPTH,pff_PASSDIRECTION,pff_PASSER,pff_PASSPATTERN,pff_PASSPATTERNBASIC,pff_PASSPATTERNBYPLAYER,pff_PASSRECEIVERPOSITIONTARGET,pff_PASSRECEIVERTARGET,pff_PASSRESULT,pff_PASSROUTETARGET,pff_PASSROUTETARGETGROUP,pff_PASSRUSHPLAYERS,pff_PASSRUSHRESULT,pff_PASSWIDTH,pff_PASSZONE,pff_PENALTY,pff_PISTOL,pff_PLAYACTIONFAKE,pff_PLAYENDFIELDPOSITION,pff_POAACTUAL,pff_POACHANGEREASON,pff_POAINTENDED,pff_POSITIVEPFFGRADE,pff_PRESS,pff_PRESSUREDETAIL,pff_PUMPFAKE,pff_PUNTRUSH,pff_PURSUIT,pff_QB,pff_QBMOVEDOFFSPOT,pff_QBPRESSURE,pff_QBPRESSUREALLOWED,pff_QBRESET,pff_QBSCRAMBLE,pff_RBALIGNMENT,pff_RBDEPTH,pff_RBDIRECTION,pff_RBSINBACKFIELD,pff_RETDIRECTIONINTENDED,pff_RETURNDIRECTION,pff_RETURNER,pff_RUNCONCEPTPRIMARY,pff_RUNCONCEPTSECONDARY,pff_RUNPASS,pff_SACK,pff_SCOREDIFFERENTIAL,pff_SHIFTMOTION,pff_SHOTGUN,pff_SPECIALTEAMSTYPE,pff_STOP,pff_STSAFETIES,pff_TACKLE,pff_TACKLEASSIST,pff_TEALIGNMENT,pff_TOUCHDOWN,pff_UNBLOCKEDPRESSURE,pff_VISE,pff_WRALIGNMENT,pff_CONTESTED,pff_RUNPASSOPTION,pff_PLAYCLOCK,pff_HAIL_MARY,pff_BUSTED_COVERAGE,pff_TURNOVER,pff_NON_TACKLE_TYPE,pff_TEMPO,pff_DEF_TIMEOUTS_REMAINING,pff_OFF_TIMEOUTS_REMAINING,pff_EXPECTED_POINTS,pff_EXPECTED_POINTS_ADDED,pff_ROUTE_THROWN,pff_SIDELINE_CHECK,pff_OFF_PERSONNEL_GROUP,pff_RBS_ON_FIELD,pff_TES_ON_FIELD,pff_WRS_ON_FIELD,pff_BACKSET,pff_OFFENSIVE_FORMATION_NAME,pff_STARTING_OFFENSIVE_FORMATION,pff_STARTING_OFFENSIVE_FORMATION_GROUP,pff_STARTING_OFFENSIVE_FORMATION_NAME,pff_DEF_PACKAGE,pff_DBS_ON_FIELD,pff_LBS_ON_FIELD,pff_DLS_ON_FIELD,pff_DEFENSIVE_FRONT_NAME,pff_MUG_LOOK,pff_PASS_COVERAGE_BASIC,pff_KICKOFF_RETURN_CONCEPT,pff_YARDS_TO_GOAL_LINE,pff_FGOPTIME,pff_EXPECTED_POINTS_LEGACY,pff_EXPECTED_POINTS_ADDED_LEGACY,pff_TEAMWORKS_PLAY_ID,pff_DRIVEID
6317474,28752,2025-08-28,2025,01,407560,378,1,1,11:20,0,1,0,7,0,1,1,6,0,1,,,0,0,0,0,0,15,1,6317451,6317504,,7.00,0,,14,0,,2.4,0,0,6,2,0,0,TNMR 01,7; OKST D00 (34); OKST D04 (05); OKST D05 (12); OKST D06 (25); OKST D88 (11); OKST D96 (19); OKST D99 (28),,L,TNMR 22,,LCB (2); FSL (11); SSR (10); RCB (1),LOLB (05); LEO (11); LLB (12); DLT (19); RILB (25); DRT (28); ROLB (34); SSR (37),4-3-4,OKST D00 (ROLB); OKST D03 (LCB); OKST D04 (LOLB); OKST D05 (LLB); OKST D06 (RILB); OKST D08 (SSR); OKST D10 (RCB); OKST D11 (FSL); OKST D88 (LEO); OKST D96 (DLT); OKST D99 (DRT),OKST D00 (0.0); OKST D03 (0.0); OKST D04 (-0.5); OKST D05 (-1.0); OKST D06 (0.0); OKST D08 (0.0); OKST D10 (0.0); OKST D11 (0.0); OKST D88 (0.0); OKST D96 (0.0); OKST D99 (0.0),DRIVE START,F,OKST,10,,LEO (11); DLT (19); DRT (28),,PUNT,+42,7,KICKOFF - TB,-25,0,RR,-25,OKST D05,,,,21,,,L,R,,,,,,TNMR 01 (HB); OKST D04 (LOLB); OKST D05 (LLB),,,,,,,,,,LOLB (0); LLB (5); RILB (5); ROLB (0),,O,O,OKST D04; OKST D05,LWR^; HB; TE-iR^; TE-oR; RWR,1x3,WR>TE-iR,2-0-1-2,12,TNMR 01; TNMR 05; TNMR 15; TNMR 22; TNMR 46,TNMR 01 (HB); TNMR 05 (LWR); TNMR 08 (QB); TNMR 15 (RWR); TNMR 22 (TE-oR); TNMR 46 (TE-iR); TNMR 55 (LG); TNMR 62 (C); TNMR 72 (LT); TNMR 78 (RT); TNMR 79 (RG),TNMR 01 (0.0); TNMR 05 (0.0); TNMR 08 (0.0); TNMR 15 (0.0); TNMR 22 (0.0); TNMR 46 (0.0); TNMR 55 (0.0); TNMR 62 (0.0); TNMR 72 (0.0); TNMR 78 (0.0); TNMR 79 (0.0),DRIVE START,T,TNMR,TNMR 05; TNMR 46,,6; TNMR 46 (TE-iR); TNMR 55 (LG); TNMR 62 (C); TNMR 72 (LT); TNMR 78 (RT); TNMR 79 (RG),,4,OKST D04,,7; OKST D03; OKST D04; OKST D05; OKST D06; OKST D08; OKST D10; OKST D11,0,M,TNMR 08 (QB),LWR xo(12); HB h21(0); TE-iR k; TE-oR k1; RWR 7i(17),X; H4; -; 3; 7,TNMR 05 xo(12); TNMR 01 h21(0); TNMR 46 k; TNMR 22 k1; TNMR 15 7i(17),HB,TNMR 01,COMPLETE,h21(0),H2,4; OKST D00 (ROLB); OKST D88 (LEO); OKST D96 (DLT); OKST D99 (DRT),,41,5R,OKST D05 HC,,,-46,,,,,OKST D03 > TNMR 15; OKST D10 > TNMR 05,,0,,,TNMR 08,0,,,0,,HB,HB (-7),,1; TNMR 01 (HB),,,,OUTSIDE ZONE,,P,,-7,TNMR 15* (R:L{R}),,,,,OKST D05,,R;R,,,,LWR^(-12.5); RWR(+8.5),,0,8,0,1,0,,false,3,2,-0.247,2.143,Flat,false,12,TNMR 01,TNMR 22; TNMR 46,TNMR 05; TNMR 15,ACE,TOAD WING - OPEN,LWR; HB; TE-iR; TE-oR; RWR,1x3,TOAD WING - OPEN,BASE,OKST D03; OKST D08; OKST D10; OKST D11,OKST D04; OKST D05; OKST D06,OKST D00; OKST D88; OKST D96; OKST D99,WIDE UNDER,,COVER 4,,75,,0.31,1.791,28752_6317474,28752-TNMR-1
6317504,28752,2025-08-28,2025,01,407560,417,1,1,10:59,0,,0,7,0,1,2,2,0,,,,0,0,0,0,0,,0,6317474,6317526,,7.00,0,,15,0,,,0,0,,3,0,0,TNMR 01,7; OKST D00 (35); OKST D04 (04); OKST D05 (15); OKST D06 (27); OKST D88 (11); OKST D96 (19); OKST D99 (29),TNMR 15; TNMR 22,,,,LCB (6); FS (10); SSR (10); RCB (1),LOLB (04); LEO (11); LLB (15); DLT (19); RILB (27); RE (29); ROLB (35); SSR (44),4-3-4,OKST D00 (ROLB); OKST D03 (LCB); OKST D04 (LOLB); OKST D05 (LLB); OKST D06 (RILB); OKST D08 (FS); OKST D10 (RCB); OKST D11 (SSR); OKST D88 (LEO); OKST D96 (DLT); OKST D99 (RE),OKST D00 (+0.5); OKST D03 (0.0); OKST D04 (0.0); OKST D05 (0.0); OKST D06 (0.0); OKST D08 (0.0); OKST D10 (0.0); OKST D11 (0.0); OKST D88 (0.0); OKST D96 (0.0); OKST D99 (-0.5),,T,OKST,10,,LEO (11); DLT (19); RE (29),,PUNT,+42,7,KICKOFF - TB,-25,,,-46,OKST D00,,,,2,,,R,L,,,,,,TNMR 62 (C); TNMR 72 (LT); TNMR 78 (RT); OKST D00 (ROLB); OKST D88 (LEO); OKST D96 (DLT); OKST D99 (RE),,,,,,,,,,LOLB (0); LLB (5); RILB (5); ROLB (0),,O,O,OKST D99,LWR^; HB; TE-R; SRWR; RWR^,1x3,TE>RWR; WR>TE-R,2-0-1-2,12,TNMR 01; TNMR 05; TNMR 15; TNMR 22; TNMR 46,TNMR 01 (HB); TNMR 05 (LWR); TNMR 08 (QB); TNMR 15 (SRWR); TNMR 22 (RWR); TNMR 46 (TE-R); TNMR 55 (LG); TNMR 62 (C); TNMR 72 (LT); TNMR 78 (RT); TNMR 79 (RG),TNMR 01 (0.0); TNMR 05 (0.0); TNMR 08 (0.0); TNMR 15 (0.0); TNMR 22 (0.0); TNMR 46 (0.0); TNMR 55 (0.0); TNMR 62 (0.0); TNMR 72 (+0.5); TNMR 78 (0.0); TNMR 79 (0.0),,F,TNMR,TNMR 05; TNMR 22,,,,4,,,,,,,,,,,,,,,,,,,,,,-48,ML,,ML,TNMR 72; OKST D00,OKST D10 > TNMR 05,,0,,,TNMR 08,0,,,0,,HB,HB (-7),R,1; TNMR 01 (HB),,,,OUTSIDE ZONE,,R,,-7,TNMR 15* (R:L{R}),,,OKST D00,,OKST D00,,R,,,,LWR^(-11.5); SRWR(+9.5); RWR^(+12.5),,0,11,0,0,0,,false,3,2,1.896,-0.797,,false,12,TNMR 01,TNMR 22; TNMR 46,TNMR 05; TNMR 15,ACE,TREY - OPEN,LWR; HB; TE-R; SRWR; RWR,1x3,TREY - OPEN,BASE,OKST D03; OKST D08; OKST D10; OKST D11,OKST D04; OKST D05; OKST D06,OKST D00; OKST D88; OKST D96; OKST D99,WIDE UNDER,,COVER 4,,54,,2.101,-0.522,28752_6317504,28752-TNMR-1
6317526,28752,2025-08-28,2025,01,407560,443,1,2,10:15,0,,0,7,0,1,3,2,0,,,,0,0,0,0,1,,0,6317504,6317614,,7.00,0,,16,0,,,0,0,,3,0,0,TNMR 01,6; OKST D00 (10); OKST D05 (35); OKST D06 (23); OKST D95 (34); OKST D96 (27); OKST D99 (19),,,,,LCB (1); SSL (10); FSR (13); SCBR (5); RCB (1),SSL (05); LOLB (10); DLT (19); MLB (23); DRT (27); REO (34); RLB (35),4-2-5,OKST D00 (LOLB); OKST D03 (LCB); OKST D05 (RLB); OKST D06 (MLB); OKST D08 (SSL); OKST D10 (RCB); OKST D11 (FSR); OKST D23 (SCBR); OKST D95 (REO); OKST D96 (DRT); OKST D99 (DLT),OKST D00 (0.0); OKST D03 (0.0); OKST D05 (0.0); OKST D06 (0.0); OKST D08 (0.0); OKST D10 (0.0); OKST D11 (0.0); OKST D23 (+0.5); OKST D95 (+0.5); OKST D96 (-0.5); OKST D99 (0.0),OKST D23; OKST D95,T,OKST,8,,DLT (19); DRT (27); REO (34),,PUNT,+42,7,KICKOFF - TB,-25,,,-48,OKST D23,,,,2,,,R,L,,,,,,TNMR 55 (LG); TNMR 72 (LT); TNMR 79 (RG); OKST D23 (SCBR); OKST D95 (REO); OKST D96 (DRT); OKST D99 (DLT),,,,,,,,,,LOLB (0); MLB (5); RLB (5),,C,O,TNMR 72; OKST D96,LWR^; SLWR; TE-L; HB-R; RWR^,3x1,WR>TE-L,3-0-1-1,11,TNMR 01; TNMR 03; TNMR 05; TNMR 15; TNMR 46,TNMR 01 (HB-R); TNMR 03 (SLWR); TNMR 05 (RWR); TNMR 08 (QB); TNMR 15 (LWR); TNMR 46 (TE-L); TNMR 55 (LG); TNMR 62 (C); TNMR 72 (LT); TNMR 78 (RT); TNMR 79 (RG),TNMR 01 (0.0); TNMR 03 (0.0); TNMR 05 (0.0); TNMR 08 (0.0); TNMR 15 (0.0); TNMR 46 (0.0); TNMR 55 (+0.5); TNMR 62 (0.0); TNMR 72 (-0.5); TNMR 78 (0.0); TNMR 79 (0.0),TNMR 03,F,TNMR,TNMR 05; TNMR 15,,,,3,,,,,,,,,,,,,,,,,,,,,,+50,LE,VOLUNTARY,RG,TNMR 55; OKST D23; OKST D95,OKST D03 > TNMR 05; OKST D10 > TNMR 15,,0,,,TNMR 08,0,,,0,,HB-R,HB-R (-5),L,1; TNMR 01 (HB-R),,,,OUTSIDE ZONE,READ OPTION,R,,-7,TNMR 03* (L:R{L}),S,,OKST D23,,OKST D23,OKST D05,L,,,,LWR^(-18.5); SLWR(-0.5); RWR^(+19.5),,0,2,0,0,0,,false,3,2,1.099,-0.268,,false,11,TNMR 01,TNMR 46,TNMR 03; TNMR 05; TNMR 15,GUN WEAK,TREY - OPEN,LWR; SLWR; TE-L; HB-R; RWR,3x1,TREY - OPEN,NICKEL,OKST D03; OKST D08; OKST D10; OKST D11; OKST D23,OKST D05; OKST D06,OKST D00; OKST D95; OKST D96; OKST D99,WIDE OVER,,COVER 3,,52,,1.579,-0.7,28752_6317526,28752-TNMR-1
6317614,28752,2025-08-28,2025,01,407560,469,1,3,09:36,0,,0,7,0,1,4,6,0,1,,,0,0,0,0,0,,0,6317526,6317647,,7.00,0,,17,0,,,0,0,,8,0,0,TNMR 08,5; OKST D00 (15); OKST D04 (36); OKST D16 (05); OKST D26 (19); OKST D95 (30),TNMR 01; TNMR 15,,,,LCB (5); SCBL (5); FSL (13); FS (13); SCBR (5); RCB (4),LOLB (05); LE (15); LILB (19); RE (30); ROLB (36),2-4-5,OKST D00 (LE); OKST D03 (LCB); OKST D04 (ROLB); OKST D05 (SCBR); OKST D08 (FS); OKST D10 (RCB); OKST D11 (FSL); OKST D16 (LOLB); OKST D23 (SCBL); OKST D26 (LILB); OKST D95 (RE),OKST D00 (+0.5); OKST D03 (0.0); OKST D04 (0.0); OKST D05 (0.0); OKST D08 (0.0); OKST D10 (0.0); OKST D11 (0.0); OKST D16 (0.0); OKST D23 (0.0); OKST D26 (0.0); OKST D95 (0.0),OKST D04; OKST D16; OKST D26,F,OKST,6,,LE (15); RE (30),,PUNT,+42,7,KICKOFF - TB,-25,,,+50,OKST D00,,,,6,,,L,R,,,,,,TNMR 08 (QB); TNMR 55 (LG); TNMR 78 (RT); TNMR 79 (RG); OKST D00 (LE); OKST D05 (SCBR); OKST D16 (LOLB),,,,,,,,,,LOLB (0); LILB (1); ROLB (0),OKST D00,O,O,TNMR 78,LWR; SLWR^; TE-R; SRWR; RWR^,2x3,HB>SLWR,3-0-1-1,11,TNMR 01; TNMR 03; TNMR 05; TNMR 15; TNMR 22,TNMR 01 (SLWR); TNMR 03 (SRWR); TNMR 05 (RWR); TNMR 08 (QB); TNMR 15 (LWR); TNMR 22 (TE-R); TNMR 55 (LG); TNMR 62 (C); TNMR 72 (LT); TNMR 78 (RT); TNMR 79 (RG),TNMR 01 (0.0); TNMR 03 (0.0); TNMR 05 (0.0); TNMR 08 (+0.5); TNMR 15 (0.0); TNMR 22 (0.0); TNMR 55 (0.0); TNMR 62 (0.0); TNMR 72 (0.0); TNMR 78 (-1.0); TNMR 79 (0.0),TNMR 22,T,TNMR,TNMR 01; TNMR 05,,,,6L,,,,,,,,,,,,,,,,,,,,,,+44,RT,,RT,TNMR 08; OKST D00,,,0,,,TNMR 08,0,,,0,,EMPTY,,R,,,,,POWER,QB RUNS,R,,-7,TNMR 15 (L:R{L}),S,,,,OKST D10,OKST D08,R,,,,LWR(-13.5); SLWR^(-12.5); SRWR(+9.5); RWR^(+16.5),,0,19,0,0,0,,false,3,1,0.831,1.737,,false,11,TNMR 01,TNMR 22,TNMR 03; TNMR 05; TNMR 15,GUN EMPTY,TREY - SLOT,LWR; SLWR; TE-R; SRWR; RWR,2x3,TREY - SLOT,NICKEL,OKST D03; OKST D08; OKST D10; OKST D11; OKST D23,OKST D04; OKST D05; OKST D16; OKST D26,OKST D00; OKST D95,ONE INTERIOR,SINGLE MUG,COVER 6,,50,,0.879,1.934,28752_6317614,28752-TNMR-1
6317647,28752,2025-08-28,2025,01,407560,495,1,1,09:00,0,,0,7,0,1,5,3,0,,,,0,0,0,0,0,,0,6317614,6317676,,7.00,0,,18,0,,,0,0,,2,0,0,TNMR 01,5; OKST D04 (34); OKST D05 (19); OKST D95 (10); OKST D96 (19); OKST D99 (28),,,,,LCB (1); SCBL (5); FSL (11); FSR (11); SCBR (4); RCB (1),LOLB (10); LILB (19); DLT (19); DRT (28); ROLB (34),3-3-5,OKST D03 (LCB); OKST D04 (ROLB); OKST D05 (LILB); OKST D06 (SCBR); OKST D08 (FSR); OKST D10 (RCB); OKST D11 (FSL); OKST D23 (SCBL); OKST D95 (LOLB); OKST D96 (DLT); OKST D99 (DRT),OKST D03 (0.0); OKST D04 (0.0); OKST D05 (0.0); OKST D06 (0.0); OKST D08 (0.0); OKST D10 (0.0); OKST D11 (0.0); OKST D23 (0.0); OKST D95 (0.0); OKST D96 (+0.5); OKST D99 (0.0),OKST D06; OKST D96; OKST D99,T,OKST,10,,DLT (19); DRT (28),,PUNT,+42,7,KICKOFF - TB,-25,,,+44,OKST D05,,,,3,,,L,R,,,,,,TNMR 78 (RT); TNMR 79 (RG); OKST D95 (LOLB); OKST D96 (DLT),,,,,,,,,,LOLB (0); LILB (5); ROLB (0),,O,O,TNMR 79,LWR^; SLWR; HB-L; SRWR; RWR^,2x2,,4-0-1-0,10,TNMR 01; TNMR 03; TNMR 05; TNMR 15; TNMR 20,TNMR 01 (HB-L); TNMR 03 (RWR); TNMR 05 (SLWR); TNMR 08 (QB); TNMR 15 (SRWR); TNMR 20 (LWR); TNMR 55 (LG); TNMR 62 (C); TNMR 72 (LT); TNMR 78 (RT); TNMR 79 (RG),TNMR 01 (0.0); TNMR 03 (0.0); TNMR 05 (0.0); TNMR 08 (0.0); TNMR 15 (0.0); TNMR 20 (0.0); TNMR 55 (0.0); TNMR 62 (0.0); TNMR 72 (0.0); TNMR 78 (0.0); TNMR 79 (-0.5),TNMR 20,F,TNMR,TNMR 03; TNMR 20,,,,4,,,,,,,LWR 2(4); SLWR 2(3); HB-L r; SRWR 2(2); RWR 2(2),2; 2; -; 2; 2,TNMR 20 2(4); TNMR 05 2(3); TNMR 01 r; TNMR 15 2(2); TNMR 03 2(2),,,,,,,,,,,,,+41,RG,,RG,OKST D96,OKST D03 > TNMR 03; OKST D10 > TNMR 20,,0,,,TNMR 08,0,,,0,,HB-L,HB-L (-5),L,1; TNMR 01 (HB-L),,,,INSIDE ZONE,,R,,-7,TNMR 01 (B:B),S,,OKST D05,,OKST D05,OKST D96,,,,,LWR^(-19.5); SLWR(-13.5); SRWR(+5.5); RWR^(+17.5),,1,11,0,0,0,,true,3,1,2.568,-0.748,,false,10,TNMR 01,,TNMR 03; TNMR 05; TNMR 15; TNMR 20,GUN WEAK,SLOT - SLOT,LWR; SLWR; HB; SRWR; RWR,2x2,SLOT - SLOT,NICKEL,OKST D03; OKST D08; OKST D10; OKST D11; OKST D23,OKST D04; OKST D05; OKST D06,OKST D95; OKST D96; OKST D99,WIDE OVER,,COVER 4,,44,,2.813,-0.264,28752_6317647,28752-TNMR-1
6317676,28752,2025-08-28,2025,01,407560,521,1,2,08:30,0,0,0,7,0,1,6,-1,0,,,,0,0,0,0,0,,0,6317647,6317690,,7.00,0,,19,0,2.5,7.4,0,0,,,0,0,TNMR 08,6; OKST D04 (36); OKST D05 (15); OKST D06 (22); OKST D95 (10); OKST D96 (17); OKST D99 (25),TNMR 03; TNMR 05; TNMR 15; TNMR 20,L,,,LCB (6); SCBL (5); FSL (13); SCBR (5); RCB (7),LEO (10); LLB (15); DLT (17); MLB (22); DRT (25); ROLB (36),3-3-5,OKST D03 (LCB); OKST D04 (ROLB); OKST D05 (LLB); OKST D06 (MLB); OKST D08 (SCBR); OKST D10 (RCB); OKST D11 (FSL); OKST D23 (SCBL); OKST D95 (LEO); OKST D96 (DLT); OKST D99 (DRT),OKST D03 (0.0); OKST D04 (+0.5); OKST D05 (0.0); OKST D06 (0.0); OKST D08 (0.0); OKST D10 (0.0); OKST D11 (0.0); OKST D23 (0.0); OKST D95 (0.0); OKST D96 (0.0); OKST D99 (0.0),,T,OKST,7,,LEO (10); DLT (17); DRT (25),,PUNT,+42,7,KICKOFF - TB,-25,7,SR,+41,OKST D04,,,,-1,,,L,R,,OKST D95,,,,TNMR 08 (QB); TNMR 72 (LT); TNMR 78 (RT); OKST D04 (ROLB); OKST D95 (LEO),,,,,,,,,,LLB (4); MLB (4); ROLB (0),OKST D95,C,C,TNMR 72; TNMR 78,LWR^; SLWR; HB-R; SRWR^; RWR,2x2,,4-0-1-0,10,TNMR 01; TNMR 03; TNMR 05; TNMR 15; TNMR 20,TNMR 01 (HB-R); TNMR 03 (RWR); TNMR 05 (SLWR); TNMR 08 (QB); TNMR 15 (SRWR); TNMR 20 (LWR); TNMR 55 (LG); TNMR 62 (C); TNMR 72 (LT); TNMR 78 (RT); TNMR 79 (RG),TNMR 01 (0.0); TNMR 03 (0.0); TNMR 05 (0.0); TNMR 08 (0.0); TNMR 15 (0.0); TNMR 20 (0.0); TNMR 55 (0.0); TNMR 62 (0.0); TNMR 72 (-0.5); TNMR 78 (-0.5); TNMR 79 (0.0),,F,TNMR,TNMR 15; TNMR 20,,5; TNMR 55 (LG); TNMR 62 (C); TNMR 72 (LT); TNMR 78 (RT); TNMR 79 (RG),,3S,,,7; OKST D03; OKST D05; OKST D06; OKST D08; OKST D10; OKST D11; OKST D23,,X,TNMR 08 (QB),LWR 4(13); SLWR 6(6); HB-R h21(0); SRWR 7(13); RWR 6(5),4; 6; H4; 7; 6,TNMR 20 4(13); TNMR 05 6(6); TNMR 01 h21(0); TNMR 15 7(13); TNMR 03 6(5),,,SACK,,,4; OKST D04 (ROLB); OKST D95 (LEO); OKST D96 (DLT); OKST D99 (DRT),SACK,,,,,,+42,,,,OKST D04,,OKST D04 (B) TNMR 72; OKST D04 (P) TNMR 08; OKST D95 (B) TNMR 78,0,,OKST D04,TNMR 08,1,OKST D04; OKST D95,TNMR 08; TNMR 72; TNMR 78,0,,HB-R,HB-R (-5),,1; TNMR 01 (HB-R),,,,,,P,OKST D04,-7,TNMR 05 (L:R{L}); TNMR 20 (L:R{L}),S,,OKST D04,,,,,,,,LWR^(-13.5); SLWR(-11.5); SRWR^(+3.5); RWR(+5.5),,0,16,0,0,0,,false,3,1,1.82,-1.107,,false,10,TNMR 01,,TNMR 03; TNMR 05; TNMR 15; TNMR 20,GUN STRONG,SLOT - SLOT,LWR; SLWR; HB-R; SRWR; RWR,2x2,SLOT - SLOT,NICKEL,OKST D03; OKST D08; OKST D10; OKST D11; OKST D23,OKST D04; OKST D05; OKST D06,OKST D95; OKST D96; OKST D99,WIDE OVER,,COVER 3 SEAM,,41,,2.549,-1.214,28752_6317676,28752-TNMR-1
